"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","L6PUTC_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L6 PUT/C p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L6 PUT/C - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L6 PUT/C - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6PUTC_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L6 PUT/C Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green>  L6 - Olfactory Cortex (L6 OLF X) AREA</font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L6 OLF X  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L6 OLF X p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L6 OLF X - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L6 OLF X p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L6 OLF X - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L6 OLF X - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L6OLFX_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L6 OLF X Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green> L17 - Nucleus Basalis of Meynert (L17 NBM) AREA </font color>","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L17 NBM  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L17 NBM p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L17 NBM - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_TDP_NCI","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - p-TDP-43 - NCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L17 NBM p-TDP-43 Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_TDP_NII","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - p-TDP-43 - NII","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_TDP_DN","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - p-TDP-43 - DN","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_TDP_DGCI","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - p-TDP-43 - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_ARTERSCL","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - Arteriolosclerosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","L17 NBM - Arteriolosclerosis Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_OTHER","NEUROPATH","NACC Neuropathology Data Form","-4","Was another stain or IHC used?","-4","-4","radio","","","-4","-4","-4","","0=No ; 1=Yes","L17 NBM - Other Stain/IHC","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_OTHER_SPEC","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM Other Stain/IHC specified","-4","-4","text","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_OTHER_SCORE","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM - Other Stain/IHC rating score","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17NBM_AREA_NOTES","NEUROPATH","NACC Neuropathology Data Form","-4","L17 NBM Area Notes and/or comments","-4","-4","notes","","","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_NEURON_LOSS","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP - Neuron Loss and Gliosis","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","<font size=""5"" color =green>  L17 - Lentiform Nuclei - Globus Pallidus (L17 GP) AREA </font color>
","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_AB_DP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP Abeta DP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L17 GP  ABeta Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_AB_CP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP ABeta CP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_AB_CAA","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP Abeta CAA","-4","-4","dropdown","","","-4","-4","-4","","0=0: (none) ; 1=1: part of wall ; 2=2: circumferential ; 3=3: dyshoric ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_TAU_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP p-Tau NFT","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","L17 GP p-Tau Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_TAU_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP p-Tau NP","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_TAU_GLIAL","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP p-Tau Glial","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (1-5 NP/NFT/Abeta plaques/1mm2) ; 2=2 (> 6 < 20) ; 3=3 (= > 20) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_SILVER_NFT","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP Silver Biel NFT <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","Silver Bielsch. ","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_SILVER_NP","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP - Silver Biel. - NP <font color=""blue""><i>(Deprecated after 12/31/2014)</i></font color>","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (mild) ; 2=2 (moderate) ; 3=3 (severe) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_PASYN_LB","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP p-a-Syn - LB","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","L17 GP - p-a-Synuclein- Area","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
"","L17GP_PASYN_GCI","NEUROPATH","NACC Neuropathology Data Form","-4","L17 GP - p-a-Syn - GCI","-4","-4","dropdown","","","-4","-4","-4","","0=0 (none) ; 1=1 (< 1 LB/TDP-43 inclusion per x10 field) ; 2=2 (1-3 LB/TDP-43) ; 3=3 (4-10 LB/TDP-43) ; 4=4(>10 or numerous LB/TDP-43 inclusions) ; 9=9 (not available)","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2018-04-13 10:34:54.0"
